0.0,-1.8606446,0.0,-0.97543883,0.71365935,-2.5327888,-1.2518619,1.0700035,0.0,3.0583158,-2.1693738,0.76953244,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.7036099,-0.6717596,0.0,-0.0,0.0,-1.5219227,1.3032951,0.0,-0.0,0.92927265,-0.9660311,1.6122837,-1.5977514,1.1655186,0.0,-0.0,-0.0,-0.73450357,-0.9198626,-1.1888463,-1.4602172,1.3567909,0.0,-0.0,-2.5232303,0.0,0.8498245,-0.71051246,0.0,0.77267194,-2.1752849,0.9312981,-0.0,1.1141123,-0.0,-0.0,-0.83699375,0.0,-0.6742265,1.2519898,-0.0,0.83912474,1.131003,-0.0,0.0,1.2037094,0.0,0.73855627,0.6657767,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.675294,-0.0,-0.8036648,0.78736,0.0,0.9030986,-0.0,-0.0,-1.2333382,-1.2095655,0.9624087,-0.0,0.0,-0.0,-0.0,0.9078798,-2.025306,-0.6761976,1.1125757,0.0,-0.0,-0.0,-0.76729345,0.0,-1.3949416,-1.336427,-0.7136272,-0.0,0.0,0.7679175,1.1766665,0.0,0.0,0.0,-0.0,1.6038496,0.0,0.0,2.1136324,0.0,1.2953817,1.8483658,0.9145282,0.0,0.0,0.886682,-0.0,0.74250394,-0.0,1.3088698,-0.9406935,-0.0,-2.2873814,1.1469288,-0.0,0.0,0.0,-0.0,0.0,1.1445724,0.0,-1.2727126,0.0,-0.74131215,-0.0,-0.0,1.6283706,-0.0,0.0,-1.1233373,0.0,1.0020585,0.0,1.0241913,-1.5452669,1.128238,0.0,0.7339268,-0.773696,-1.2007394,-1.4528021,-0.0,-1.5556085,1.6110572,-0.74841464,0.8273344,-0.0,0.0,1.4188516,1.0159727,0.0,0.72537,0.68017054,0.0,-0.0,-0.0,0.0,0.7402268,-0.0,-0.710107,0.0,-0.66967285,0.0,-0.0,-0.0,0.82850325,1.4909017,1.1620371,-0.0,0.0,0.0,-0.0,-1.3086206,0.0,0.0,1.2910073,0.84327245,2.0457952,-0.0,0.0,0.0,-0.0,0.0,-0.7938204,-1.2127478,1.3426237,-0.0,1.2688583,-1.3920937,0.0,-0.0,-0.88077605,0.0,-0.0,-0.0,0.8305771,-0.0,1.7964258,-1.0704341,0.0,-0.0,1.3012296,-0.0,1.2347674,1.0394346,1.1072828,0.0,1.780228,-0.77720535,-0.0,2.250645,0.0,-0.0,-0.0,0.0,0.0,-1.215768,2.2235785,-1.852271,-1.9951102,0.6843496,-0.0,-0.0,-0.0,0.0,0.84625345,-1.1907262,-0.73242766,-0.0,-0.0,0.0,1.7133228,-0.0,1.1691439,2.0559313,-0.7046443,-0.0,-0.0,1.0472794,0.85544616,0.0,0.0,0.0
-1.0193621,0.0,3.7232635,3.0771327,-0.9844067,-1.9046587,-0.0,-0.0,1.2890236,0.0,1.2542956,0.0,1.0236349,0.0,-0.0,0.0,0.0,1.5201373,0.0,-1.1364431,-0.9626514,1.0999541,-0.0,0.98465735,0.6629684,-0.0,-1.2247342,0.0,1.0436199,1.5965092,-2.1967316,-0.9422294,0.81402767,1.1236696,0.0,0.0,0.0,1.9220309,0.9382041,0.0,1.4455725,0.0,0.0,-2.584518,-0.0,2.2155378,1.9942555,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.9903195,0.8174014,-0.8203724,-0.0,1.6422107,-0.95347375,0.0,-0.0,-0.0,1.2089797,0.0,-1.6850451,0.0,-2.6246626,0.0,0.85479486,-0.0,-0.0,0.0,-0.0,2.1669886,-0.0,-0.67738783,-1.0590008,1.1067992,1.530483,0.6649747,-1.394329,-0.0,-1.1530739,0.8555392,-0.7445056,-0.6699719,-0.0,-0.0,-0.7192641,-0.0,-1.6675184,-0.0,-0.0,1.1730183,2.3464565,0.0,-1.1772927,0.0,-0.0,-1.0066669,0.0,1.335101,-0.7810166,0.88943326,0.0,0.0,-0.99924624,-0.0,-0.8394728,1.9460202,1.2887439,-0.0,0.0,-0.92164785,1.2964112,0.0,-1.8332381,0.7812675,0.0,-0.0,-1.3635218,0.83034897,-0.0,-1.4697691,-2.3786612,1.7453811,0.7782917,0.0,-1.3709093,-1.284189,0.0,-1.0832621,0.0,-2.7037141,-1.1451173,-0.0,0.0,0.0,-0.0,-0.0,-1.2179375,-0.0,-0.0,0.0,0.0,0.0,-1.5526398,-0.99307144,-0.0,0.0,0.9863448,0.0,0.0,-0.0,0.7331649,-0.0,1.3586265,-0.81052196,-0.65010506,0.99425733,0.94473374,-0.0,-0.8357118,-0.0,-0.93452835,0.0,0.0,-1.3517598,-2.0222778,-0.0,0.7434884,-0.0,-0.0,0.0,-0.0,-1.4807307,-0.0,0.67144126,0.0,0.0,-1.096964,0.0,-0.0,0.0,-0.0,-0.0,1.9876096,0.0,0.0,1.1706518,-0.0,2.3421419,-1.1038418,2.160944,1.1171894,-0.0,1.2038716,-1.0199689,1.7891054,2.4230647,-0.0,-0.0,-0.9482727,-0.0,0.0,0.0,0.7588149,-0.0,1.1243606,1.3198769,0.6512326,1.1341882,-0.8283963,-0.0,1.2574837,1.0002064,1.6406202,-1.4051749,-0.0,-0.0,1.1803539,-0.7670102,-0.79647446,-0.0,-0.0,0.8102924,0.0,-0.0,-0.0,0.93505204,0.0,0.0,1.516481,1.2543988,0.0,0.9821689,0.0,0.0,1.3506536,-1.9294249,-2.0823975,1.8348774,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.71235293,0.0,0.0
-1.0612688,-0.0,1.3617007,-0.0,1.6115565,-0.0,-0.0,-0.0,1.851516,0.0,-1.1122199,-0.0,-1.3699127,0.0,0.7129364,1.5001873,-0.0,-1.0994189,0.0,-1.2923857,-1.0604299,-0.0,-1.6199648,0.0,-2.0612173,-0.0,0.0,-0.0,-1.5799379,1.0458347,1.12446,-1.076879,-0.0,-0.0,-0.0,2.2686856,-1.1494979,-1.5480417,0.0,-0.64947367,0.68071604,-0.0,0.7404782,1.0434891,-1.5851117,-1.0677257,0.64885765,1.4665827,0.0,-0.0,-0.0,1.4880455,-0.0,-2.2693124,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.7741043,-1.0089344,-0.0,-0.0,0.0,-0.8347098,0.7080812,0.0,-1.0649984,-0.0,0.0,0.95833164,-1.6658362,1.3444911,-1.1650963,-2.0406218,0.0,-1.4582413,2.0935316,0.0,0.0,0.67731136,-2.3925433,0.91622955,0.71608293,0.0,-0.0,0.0,0.0,-0.0,0.64343494,0.95731884,0.83726895,0.0,-0.0,-0.0,0.0,-0.0,1.9558978,-0.0,-1.6005136,1.1903313,1.7603278,-0.0,-0.0,-1.1814327,0.9034097,-0.8040176,-2.2782035,0.0,-0.0,1.336021,0.0,0.75794405,1.2458596,0.0,-0.0,1.6080115,-1.8912168,-1.3603971,-0.0,-0.0,-0.0,1.8361228,1.0700204,0.0,-1.4357419,-0.0,0.0,0.0,0.0,-1.4164773,0.0,-1.117388,0.0,-0.7348091,1.7395285,0.9516573,0.0,-0.0,0.0,1.3281844,0.0,-0.0,0.7889807,0.0,1.8621852,-0.0,0.73341197,-1.7050346,-1.7565471,0.0,1.2933489,-0.0,0.0,0.78208244,1.8039126,0.0,0.0,-0.0,0.0,0.0,0.8183952,0.0,0.0,-0.0,-0.0,0.0,1.7651465,-0.0,-0.0,-0.0,-1.0857148,0.0,-1.3440778,1.9980499,-0.74777454,-0.0,-0.0,0.7644337,0.0,-1.5283737,-0.74038607,0.0,-0.0,1.9645562,-0.0,-3.1735842,1.5912516,-0.0,0.0,0.0,1.1028756,-0.0,0.0,-1.0774242,-0.0,-0.8541633,-0.0,0.89937866,1.2053598,-0.0,0.91738427,0.0,1.4863113,0.0,-1.2302058,1.852815,-1.572599,0.0,0.9182927,-1.2030164,0.9993664,-0.0,-1.1639445,-0.0,0.0,-1.4833782,-2.4169817,1.0268692,1.2609215,0.799064,-0.0,-0.90476114,1.8735049,-0.0,-1.8050581,0.0,-1.9811785,-0.0,-0.0,0.0,1.4952599,1.7407347,1.0079415,0.8233159,1.5534056,-0.7847325,0.0,-0.0,0.0,0.86968595,0.0,-0.0,-0.0,-0.0,0.0,-1.218104,-0.0,-2.3491094,-0.0,-1.164721,0.8165338,-0.8957638
1.6863286,-0.0,-0.0,-0.0,1.341879,0.0,-1.3004385,-0.0,0.0,-0.0,0.9596521,0.68492115,-0.0,0.0,0.0,0.0,-1.6471469,-0.0,-0.0,-0.84957427,0.0,0.86279935,0.7310695,0.0,-2.8294554,0.0,1.7913165,0.0,-0.0,-0.0,1.8818405,0.9103754,0.0,-0.0,0.0,1.2866765,0.0,-0.91774184,0.0,0.0,-0.0,-0.0,0.0,-0.9735623,1.817251,-0.0,-0.0,-1.1759017,-1.2659559,-0.0,0.0,-0.0,0.84920096,0.924142,-0.0,0.0,-0.0,-0.0,-2.7528899,0.0,-0.0,1.3528967,-1.2201728,0.0,0.6865162,-0.0,0.78102577,0.0,-0.0,-0.0,1.7420415,1.1224653,0.75451285,1.6709307,0.91399056,-1.7049491,1.4818411,1.1994994,0.8761908,-0.0,1.4651722,-1.1004045,0.0,-0.0,1.3789023,-1.713932,-1.301426,-0.0,-0.0,0.0,-1.2571754,1.2301159,0.92339677,0.0,-1.2622108,1.452999,-1.3361979,0.7400362,0.0,-1.2260028,-0.86584085,0.0,-2.1419125,0.0,-0.8151494,-0.0,0.0,0.0,-0.0,1.7109008,-0.0,1.1266867,-0.68160254,-2.4244986,0.0,-0.0,-0.9541737,-1.6283929,-1.2586186,-0.0,0.71466863,2.2331486,1.0440794,-0.0,-1.4870619,1.9323524,0.677762,1.1643652,-1.4454508,-0.0,-1.4463125,0.0,0.0,0.0,0.0,-2.1211762,0.0,1.416747,0.7815784,-0.0,-0.0,-0.0,-0.94313276,0.0,-0.0,-0.0,-0.7754229,1.3783373,-1.5776632,-0.0,0.0,-0.0,0.0,0.0,2.0447235,0.0,-1.4323277,1.9474801,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6841162,-1.0307504,0.748621,0.97020495,-1.2179605,-1.3351954,-0.0,-0.95766526,-0.0,-0.0,-0.0,0.0,-0.8067443,0.0,1.6317163,1.8047909,1.7875394,-0.9133711,0.0,0.0,-0.0,1.5639762,0.0,0.0,0.0,-1.7441107,0.0,-1.2329578,-1.837216,0.0,-0.81979936,1.4886544,-0.0,-0.7179629,-0.70689213,-0.0,-0.0,-1.7794833,-0.0,0.0,0.0,1.1192166,0.0,-1.209023,-1.4781619,0.0,0.73140866,-0.0,1.2752734,-1.2570453,-0.0,0.0,0.7781168,-0.0,-0.0,1.1552006,0.0,-0.7283879,1.2294734,-0.0,-0.93308866,1.3016137,-1.7802868,1.0885739,-2.1558828,0.0,0.0,0.0,1.2668666,1.5439856,-0.0,-0.0,-0.0,0.0,-0.0,-0.9223879,-1.0947081,1.7547728,0.0,-1.3278803,-0.7547528,-0.0,0.0,0.0,1.6120703,-0.90083146,-0.0,-0.800861,-1.9842343,2.2140486,1.4740299,0.9512679
-1.8312583,0.96151996,-0.0,-0.0,-0.7985822,-1.256218,-1.2165902,-0.0,0.0,-0.0,-0.0,0.9363088,-1.1122853,0.0,0.0,2.1996193,-0.8329966,-0.87568533,1.6184566,-0.0,-1.089001,-2.6864424,-0.0,0.0,0.0,-1.1501061,-0.0,-0.88936126,-1.3401735,-0.0,0.7065496,0.8289584,1.334291,0.0,-0.0,1.0706567,-0.7861287,0.0,-0.0,0.8451398,1.2401594,0.0,-0.0,0.0,1.8616178,-0.0,-0.0,-0.0,-0.0,1.3300524,0.9909361,2.3282557,0.0,-0.0,1.5566679,-0.6770198,0.0,0.7740814,0.0,0.0,-1.5881144,0.0,-2.316887,-0.0,-0.93780535,-2.6051333,-1.9913133,-0.0,0.79946786,-1.0384576,0.0,0.0,-0.0,-1.394832,0.71017337,-0.0,-1.5209119,-1.0266479,1.2238033,-0.0,-0.0,0.0,0.0,0.0,0.83597165,0.0,0.0,0.0,-0.77372736,-0.0,-0.6848753,-0.80031073,-1.3777802,-0.0,0.0,-1.1317818,2.5938134,0.0,0.0,-2.0123565,-0.0,0.0,-0.0,1.4938561,-0.0,0.8047357,1.5152606,-0.9936885,-0.0,-0.75493366,0.0,1.1439143,-0.70381886,-0.0,-0.0,-0.0,1.0070328,-1.8489735,-0.0,2.2899914,1.1618807,-0.9138669,0.0,-0.95090353,1.1931375,2.8311677,-0.0,1.0353909,-0.9475127,0.0,-0.0,-0.8553425,-1.2062583,0.0,2.016075,1.2812036,0.0,-1.450365,0.70229846,-0.0,-0.0,-0.0,0.0,-1.3803471,-0.0,-0.0,-0.0,0.0,-1.8841555,0.9470441,0.0,-0.0,-0.0,1.1665599,-1.6947229,1.2081486,0.0,-1.9842616,0.0,-0.0,-1.408409,-1.2470423,-1.6581078,0.0,0.0,-0.84862745,-0.0,-0.0,-0.0,0.84553814,0.0,-0.7109196,-0.0,-0.7538115,-0.0,-0.0,0.0,1.4088974,-0.0,0.0,-2.4236734,-0.0,0.0,0.0,-0.850801,-0.87883747,-0.0,-0.0,-0.0,0.8815791,-1.2803091,-0.6910951,-0.7879188,-0.8584152,-1.485639,-0.0,-0.9379784,-0.0,0.0,-1.0434085,-0.0,0.0,0.0,1.7705985,-1.0775466,-0.81756306,2.559808,0.0,1.2772404,-0.0,-0.0,0.82361734,0.0,1.2770218,0.0,1.0297523,-0.0,0.0,-0.9024258,0.0,0.72585636,-0.6790284,-2.4448154,2.424725,0.0,-0.74254143,-0.7433349,0.7447006,0.0,0.0,-0.0,-0.0,0.0,-1.9412451,1.6632098,-1.0286353,-0.0,-0.0,-0.8379982,-0.0,0.0,0.0,-1.5445888,-0.0,-1.0791532,0.0,-1.4956231,1.7821581,-1.398598,-0.0,-0.0,0.7298169,0.0,0.0,0.89278597,1.0667406
0.7116276,-0.0,0.0,0.0,0.0,-0.0,-0.9345137,1.4400969,-0.0,-0.0,-0.0,-1.1468548,-0.74271345,0.0,0.0,0.0,-0.0,-0.89084274,0.0,-0.82654244,-0.0,-0.0,-0.0,-0.9304502,0.0,-0.0,-1.0106626,-1.3825741,1.4909909,0.6767876,-0.0,1.2045792,1.0553738,-0.78970027,-0.0,-0.8516349,0.0,0.0,2.7537315,-0.6810628,-0.69061226,0.0,0.0,-1.2383006,-2.0691624,1.1823585,0.0,0.0,-0.0,1.9426637,0.0,-1.5311787,-0.7033662,-1.1884286,1.3788465,-0.0,-0.0,-0.0,1.3972838,-0.0,0.7794134,0.0,-1.6300863,-0.0,0.0,0.0,-1.0876918,1.3767962,0.0,-0.6968416,2.2134733,-0.76401484,-0.0,-0.0,-0.0,0.8158234,1.5739093,-1.2578928,-0.0,-0.0,-0.0,-0.0,1.0927246,-1.0642574,-0.0,0.0,1.6221673,-0.0,-0.69973797,0.0,-1.3372753,0.0,-1.4039369,-0.0,0.0,-0.0,-1.8678644,0.0,-0.0,0.0,0.0,0.0,0.0,-0.9712092,1.2417579,-0.9645972,-0.0,0.0,1.0260516,-2.2876577,0.9841369,0.85195976,0.0,0.0,1.2503076,-0.0,-0.7549099,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.95848495,0.0,-0.0,-0.0,0.0,-2.036518,-0.0,-0.90911925,1.210054,1.6041538,1.8243895,-2.2018216,-0.0,-1.5249205,0.66232306,-1.0429527,-0.0,-0.0,-0.0,0.8720046,0.0,0.0,-2.5246053,-1.6221402,-0.77568436,-0.0,-0.0,0.0,-0.0,-0.0,0.7332734,-0.6987625,-0.74834436,-1.1262218,0.0,2.4574535,-0.0,-0.0,-0.0,0.7482318,0.83715653,-1.6202627,-0.8505858,0.0,0.6601082,-0.0,0.0,0.87086797,-2.5536294,-0.0,1.330766,1.0997812,0.0,-2.0208397,1.1688324,0.0,1.2058617,0.8057107,0.0,1.1288645,0.86537915,-1.2489858,-2.090281,0.0,0.0,0.0,0.9257752,-0.8206934,0.8040619,-0.6506089,0.6579065,2.4050736,-0.0,1.3457396,0.0,-0.0,-1.0705239,1.1522254,1.2897155,1.430227,-1.0819863,-0.0,0.0,0.0,-0.0,0.0,-0.88136977,0.0,1.208426,0.0,-0.0,-0.0,-0.97216284,-1.6450001,0.0,-1.439185,0.8820758,-1.6150188,0.97942543,0.0,-0.0,0.0,2.5201728,-0.0,0.0,-0.9886696,1.125384,-0.0,-0.0,0.63364553,0.89456254,-0.0,0.85606474,-0.0,-0.7646293,0.0,-0.0,0.0,-0.0,1.4922278,1.027379,-1.0561754,1.2413887,0.0,0.0,1.8203049,-1.0351267,1.5211633,-1.0879452,0.69917244,1.2339404,0.0,0.0
0.6490095,1.0544744,1.1524665,-0.0,1.6054472,0.0,-0.0,1.9008868,-0.0,-0.0,0.0,0.0,0.0,-1.0862913,-0.0,-0.0,0.95888346,0.7205507,-0.0,-0.0,1.2771682,-2.4827216,-0.0,0.0,-1.4410534,-0.0,-0.0,-0.0,0.6683195,-0.0,1.5353498,-0.0,-1.7538147,0.0,-0.75706965,-0.0,-0.0,0.0,0.0,1.3773569,1.1042998,-1.249464,-0.0,-1.2080867,-0.0,0.0,-0.0,0.0,-1.003446,1.5160531,-0.0,-0.0,1.7665387,0.0,0.0,1.4510128,0.6426443,0.0,0.97299,1.165453,0.0,-1.6049411,0.0,0.76144207,0.7102578,0.0,-0.0,-0.0,0.9052608,1.0356174,-0.6394686,-0.0,0.92909956,-0.0,-1.4467413,-0.0,-0.0,0.0,0.0,0.0,-1.6524739,-0.0,-2.6854298,1.4598973,-0.0,-0.8333991,0.9525992,0.0,-1.0857215,-0.0,-0.0,1.4787245,0.0,-0.6528802,1.2545267,-0.0,0.0,0.8254786,0.0,0.0,0.0,-0.0,-1.0558017,-2.0813208,0.0,-1.1719065,-0.0,2.1412954,1.6360657,-0.0,0.99572545,1.0100855,-0.0,0.0,1.762624,-0.0,-0.7153283,-0.66534805,-0.0,0.96968055,-0.876923,1.5883987,-0.0,0.64577264,-2.1737566,2.016994,0.9134366,0.0,-0.0,1.2773895,0.0,-1.4334738,1.4280097,-0.0,0.0,1.1577556,1.2250619,1.1212991,1.1080658,0.0,-1.070558,0.7415013,-1.1961052,0.97316617,0.0,0.9805937,0.6607168,2.3403602,2.8279483,-1.2886132,-0.6872531,0.0,1.4991263,-1.7073239,0.0,1.5582956,0.0,-0.0,0.0,0.0,-1.583692,-0.0,-0.0,0.652024,1.9426764,0.73386186,1.7058206,-1.0526267,1.8532962,2.3191254,-1.1551887,0.0,-0.0,-0.0,0.0,0.0,-0.0,-1.3908874,-0.0,-1.3042083,0.0,0.0,-0.0,0.6443825,-0.0,-0.0,-0.69706815,1.2680968,-0.0,0.94944084,1.7008529,-0.0,0.0,0.71770394,1.2455331,1.0743359,0.901591,0.0,1.0040101,1.0881974,-0.0,-0.0,0.0,0.80192864,0.7752288,-0.9080183,0.0,0.0,0.0,-0.0,-1.0858428,-0.0,-1.919642,1.0139891,-0.0,-0.0,1.3953446,1.2637172,0.0,0.0,1.3636451,1.9214516,-0.0,-0.0,-1.2872847,-0.77442104,0.0,-0.0,0.0,0.0,-0.70116,0.0,1.7389271,0.9796281,0.0,-1.3360248,0.78710204,-0.0,1.5037905,0.0,-0.0,0.0,3.2250686,-0.0,1.2116879,-0.0,0.0,0.0,-1.3242892,0.0,0.0,-1.0821202,-0.6846281,1.723315,0.0,0.0
-0.9951253,-2.0626764,-0.0,-0.0,-1.4826416,3.0098937,1.6482698,0.9302629,1.4419777,0.0,0.0,0.0,2.0277429,-0.0,0.0,-0.0,-0.0,-0.97006786,-0.98542094,0.0,0.6901894,0.0,-0.0,-1.5733619,-0.0,-0.0,-0.0,-1.1765807,0.0,0.0,-0.83188486,-0.0,0.8445347,-0.0,-1.336048,-1.1839684,-0.0,-0.0,-0.0,-0.0,1.1597216,-0.0,-1.0103235,0.0,-0.0,-0.0,-2.635923,-3.3436549,-0.0,0.0,-0.83786297,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.81440824,-0.8477013,0.0,1.4046193,-1.156109,0.0,-0.0,0.7340881,-1.0910019,-1.2153255,-1.0955389,-0.9787329,0.0,-0.692394,0.0,-0.95046484,1.6867731,-1.6910309,0.95679736,-0.0,-0.0,-0.0,-1.1941532,0.0,-1.0385066,-0.0,-0.9284633,0.0,-1.5779089,0.0,1.0204254,-0.0,-1.319379,0.912708,0.0,0.9722862,0.0,0.0,1.1512717,0.0,0.0,-0.0,-1.2582359,-0.0,0.0,0.0,0.0,0.0,0.9847069,-1.7403324,1.0297557,-0.0,1.6512343,0.0,0.0,0.0,0.0,0.0,-1.0744948,-0.0,0.0,0.784244,-0.0,0.0,0.0,-1.0641042,1.8933303,1.5121824,-1.8816781,-0.0,0.9203201,0.83328867,-0.0,-0.75576067,1.6196885,-2.786172,1.4586741,0.7552618,-1.34951,-1.1743374,-0.0,-0.0,1.0822113,-1.0009658,-0.80095047,0.0,-0.8488316,-0.97895885,0.0,0.0,0.7501677,0.0,-0.0,-0.0,1.4536163,-1.9864807,1.1296071,-0.0,-0.0,0.7304729,0.0,0.0,0.0,0.776456,2.265102,1.7502831,-0.0,0.0,1.3647405,-0.0,0.0,-0.0,0.0,-1.6803195,-0.0,0.97203225,1.456042,-1.2646474,2.161616,-0.0,-0.7743171,-0.0,-0.0,-0.0,1.9470361,-0.0,-0.0,-0.66424406,-0.0,0.7227403,0.0,0.9383819,-1.3134077,-0.0,-0.0,-2.449642,-0.0,0.65568453,-0.9664664,-0.653456,-1.8367647,0.82159495,0.8437588,0.0,-0.8641867,-1.8976414,0.0,-0.0,-0.0,0.0,-0.0,-1.0992377,0.0,-0.0,-0.68011534,-0.0,2.355416,0.0,0.0,0.0,-1.0749538,-0.0,-1.2282674,-0.0,-1.2613442,-1.0557452,1.0148174,0.0,1.6758255,0.0,1.4060667,0.880482,-1.7766142,0.6527296,2.8201423,0.0,0.79882354,-0.9740388,0.0,-0.0,-0.0,1.1316426,0.0,-0.0,1.5478916,-1.5645251,0.9198042,1.219835,-0.0,-0.71455616,1.8711067,-0.69306076,-0.0,-0.0,-0.8322049,2.1085958,1.3456608,1.1341051
0.0,-0.850855,-0.80195165,0.87793964,2.443274,0.0,-0.0,0.83129746,2.4455826,-1.1616279,-1.2531565,0.0,2.2382402,-0.0,0.0,1.0628027,-0.0,0.0,-1.6855823,-1.4297707,1.080876,0.934459,-1.5317125,-1.4684807,0.0,0.0,-0.9585529,-0.0,-0.0,-0.8928426,-0.0,0.0,-0.0,-1.3692608,0.0,-0.0,-0.0,-0.0,-1.3859488,-0.0,-0.0,-0.92114294,-1.4610351,-0.94304425,-0.97070026,-0.0,2.4369545,-0.0,-1.4117004,1.1280689,-0.0,-1.1911063,0.0,-1.8374553,0.0,-0.0,0.0,-0.0,0.0,1.2200626,-0.0,-0.0,-0.0,-1.0464897,1.3874875,0.0,0.0,-1.1996948,-0.8251451,-1.4318616,2.152931,1.9717897,-0.0,0.0,1.7364734,0.0,-0.9723881,-0.9033364,-1.3548269,0.0,0.85294086,1.049664,-0.0,0.0,0.0,0.0,1.733724,-0.0,0.0,-1.411375,-1.3881441,-0.0,1.6366142,1.2609007,-0.0,1.0432163,1.3872851,-0.8444766,-1.0033978,-1.4487486,0.0,1.6612897,-2.131061,-0.0,-1.2970061,-1.3995669,1.1770236,-0.0,1.1643618,-0.0,2.284378,1.9052987,0.9097755,-0.0,0.0,0.0,-1.607762,-2.3025074,1.1283771,0.0,0.0,0.86204994,-0.0,1.273696,-0.0,0.0,-2.0284333,1.0080587,0.0,-1.7970123,-0.0,1.1290046,-0.9550509,-1.3124089,0.9959,1.0424137,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.132312,-2.1856544,-0.89584374,1.1960081,0.8518217,-1.058776,0.0,1.7527419,-0.0,-0.0,-2.0715566,-0.0,0.0,-0.0,2.7709818,-0.0,-0.0,0.9126889,-0.7886647,1.7400597,0.0,0.0,0.0,0.0,-1.4011014,-0.0,-0.0,1.5466399,0.8684687,1.8265429,-0.97572184,1.2407217,-0.0,-1.6019158,0.801072,0.0,-0.94416034,0.0,-2.2152321,0.0,1.4052327,0.0,-1.1113515,0.0,0.0,-0.96093184,0.0,0.0,-0.0,-0.0,0.0,1.5904152,0.0,0.8762301,0.0,0.0,1.0683182,0.0,-1.1469324,-1.6615146,-0.0,0.0,-0.0,-0.80729395,-0.0,-0.0,0.0,-1.5685382,0.0,-0.0,0.0,0.0,-1.1029503,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.83098024,0.0,0.9847626,-0.0,-1.5009676,1.0478201,-1.6522182,0.0,-0.0,1.2000073,-1.1157429,-0.0,-1.1507541,-0.0,1.0938289,-1.2919474,0.8912345,0.8408202,-0.0,0.0,1.3830417,-0.0,1.1592491,0.0,-1.6164676,1.3129562,0.0,-0.0,-0.0,-1.7958748,-1.0682652,-0.0,-1.0637507
-1.2783481,-2.5512311,0.0,0.9852431,-0.0,-1.2611358,0.9367785,1.2973129,-0.0,-0.0,-0.0,-0.0,-0.7212814,0.9522491,0.0,1.8916427,0.0,-1.3331871,-0.9050688,0.0,0.0,0.8043875,-0.0,0.0,-0.0,-0.0,0.7316833,-1.1079962,-1.0926765,0.0,-1.6844689,1.3042136,-0.87986606,0.0,-0.0,-0.0,0.0,1.5703231,0.0,-0.0,1.2850249,-0.0,0.9109111,-0.0,0.0,1.244775,0.0,0.0,-0.0,0.7636688,-0.0,0.0,-0.0,0.95651186,0.0,2.9386632,2.1014354,-0.0,0.0,-2.9012969,-0.0,-1.2819744,0.6546861,0.9929538,0.0,-0.7694333,-0.0,-0.8112918,-0.0,0.0,0.0,0.8308195,1.4487499,-0.8428252,1.6671064,-1.8736281,1.5924919,-0.0,-2.0326848,0.0,-0.0,0.0,0.0,-1.2174261,1.1304085,-0.0,1.5396479,0.0,0.0,-0.7829306,0.8668207,-0.0,0.0,1.0079513,0.0,0.9184685,-0.0,-0.0,0.8536512,0.97992027,0.0,0.0,0.64613736,-0.99672335,0.0,-1.0193508,0.0,-0.0,0.0,-1.0725131,-0.0,0.7294195,1.3829398,0.0,0.67931855,-0.0,1.0493221,1.0186753,-0.0,0.0,-0.8624693,0.6347467,1.4305829,0.0,0.6819471,2.3951435,-0.64466864,1.1416576,-0.7833276,1.5180523,0.6555057,-0.9063697,0.9228827,-1.094631,0.0,0.0,1.4476213,-0.8658797,1.0628769,-0.0,0.0,1.716387,-0.0,-0.0,0.0,2.492431,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.273759,-1.6356,-1.3017931,-2.5093372,0.8933699,-2.0192878,-0.0,-0.9044795,-0.0,0.95938027,1.2411904,0.0,0.0,0.0,-0.0,1.8047158,-0.0,-1.6755874,1.1053443,-0.0,-0.9716095,0.0,0.0,-0.0,-0.0,-0.89144564,0.0,0.0,-0.0,0.91078216,0.0,-0.0,1.2181355,1.5023243,-0.0,0.61984134,-0.0,-0.0,-0.0,-0.0,0.90406156,0.89436054,-1.0314192,-0.72365344,0.0,0.0,0.0,1.7704542,-1.2673582,-1.513421,-0.0,-0.0,0.0,1.3872409,1.3177651,-1.19559,-0.65298355,0.0,-0.99128354,0.0,2.1234224,-0.0,0.0,-1.0513351,-0.8458494,1.0118082,-0.0,0.0,-0.9720718,-0.0,-0.87757975,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.65321386,-0.0,0.0,0.0,-0.63806635,0.8922908,-0.0,0.947988,0.88630754,0.78560776,1.5369002,1.5959144,-0.0,-0.0,0.9121288,0.0,-1.7447755,-0.0,1.6701723,-1.2733971,2.0642583,0.0,1.2454332,0.9278636,1.7419035
